Project_Group,Test_case,Tokens(Sorted by Importance),Attribution_Scores(Sorted),Predicted_Class,True_Class,Test_Pred_Logit,Test_Confidence_Score
2,"['@Test\npublic void testRejectionsEAP6() throws Exception {\n    testTransformer(""subsystem.xml"", ModelTestControllerVersion.EAP_6_4_0, ModelVersion.create(1, 3),""jboss-as-naming"");\n}']",xml;boss;Rejections;Model;aming;AP;as;Model;create;Exception,2.9103830456733704e-09;2.3283064365386963e-09;1.3387762010097504e-09;9.604264050722122e-10;9.313225746154785e-10;6.984919309616089e-10;5.820766091346741e-10;1.1641532182693481e-10;1.1641532182693481e-10;-4.3655745685100555e-10,4,4,"[-8.403373718261719, -10.404236793518066, -8.556962013244629, -7.743274211883545, -0.0009442876325920224, -9.664074897766113]",0.9990562796592712
2,"['@Test\npublic void testLookupLink() throws Exception {\n    final Name name = new CompositeName(""test"");\n    namingStore.bind(name, ""testValue"", String.class);\n    final Name linkName = new CompositeName(""link"");\n    namingStore.bind(linkName, new LinkRef(""./test""));\n    Object result = namingContext.lookup(linkName);\n    assertEquals(""testValue"", result);\n    result = testActionPermission(JndiPermission.ACTION_LOOKUP, Arrays.asList(new JndiPermission(""test"", ""lookup"")), namingContext, ""link"");\n    assertEquals(""testValue"", result);\n    System.setProperty(Context.INITIAL_CONTEXT_FACTORY, InitialContextFactory.class.getName());\n    namingStore.rebind(linkName, new LinkRef(name));\n    result = namingContext.lookup(linkName);\n    assertEquals(""testValue"", result);\n    result = testActionPermission(JndiPermission.ACTION_LOOKUP, Arrays.asList(new JndiPermission(""test"", ""lookup"")), namingContext, ""link"");\n    assertEquals(""testValue"", result);\n}']",ACTORY;OOKUP;Permission;link;naming;Arrays;naming;lookup;Permission;lookup,2.561137080192566e-09;2.444721758365631e-09;1.6298145055770874e-09;1.6298145055770874e-09;1.3969838619232178e-09;1.3969838619232178e-09;1.280568540096283e-09;1.2514647096395493e-09;1.2223608791828156e-09;1.1641532182693481e-09,4,4,"[-8.396889686584473, -10.34339714050293, -8.535576820373535, -7.569796562194824, -0.0010432521812617779, -9.528725624084473]",0.9989572763442993
2,"['@Test\npublic void legalToExecuteTwiceCloning_Async() throws Exception {\n    server.enqueue(new MockResponse().setBody(""abc""));\n    server.enqueue(new MockResponse().setBody(""def""));\n    Request request = new Request.Builder().url(server.url(""/"")).build();\n    Call call = client.newCall(request);\n    call.enqueue(callback);\n    Call cloned = call.clone();\n    cloned.enqueue(callback);\n    callback.await(request.url()).assertBody(""abc"");\n    callback.await(request.url()).assertBody(""def"");\n}']",Cloning;def;callback;def;request;server;enqueue;new;Body;clone,4.190951585769653e-09;2.7939677238464355e-09;2.561137080192566e-09;2.0954757928848267e-09;1.862645149230957e-09;1.6298145055770874e-09;1.5133991837501526e-09;1.3969838619232178e-09;1.1641532182693481e-09;1.1641532182693481e-09,4,0,"[-8.302605628967285, -10.322854995727539, -8.558611869812012, -7.58793830871582, -0.0010352734243497252, -9.796773910522461]",0.9989652633666992
2,"['@Test\npublic void testZkNodeChangesUpdateFeatureState() throws Exception {\n    setupTestWithEmptyDatastore();\n    FeatureState savedFeatureState = new FeatureState(TestFeature.FEATURE);\n    savedFeatureState.setStrategyId(ID);\n    savedFeatureState.setParameter(PARAM_USERS, ""user1, user2, user3"");\n    stateRepository.setFeatureState(savedFeatureState);\n    FeatureState loadedFeatureState = stateRepository.getFeatureState(TestFeature.FEATURE);\n    assertThat(reflectionEquals(savedFeatureState, loadedFeatureState), is(true));\n    FeatureStateStorageWrapper externallySetStateWrapper = new FeatureStateStorageWrapper();\n    FeatureState externallySetState = new FeatureState(TestFeature.FEATURE);\n    ObjectMapper objectMapper = new ObjectMapper();\n    final String json = objectMapper.writeValueAsString(externallySetStateWrapper);\n    final CountDownLatch latch = new CountDownLatch(1);\n    new Thread(new Runnable() {\n        @Override\n        public void run() {\n            try {\n                serverClientPair.client.setData().forPath(TEST_ZNODE + ""/FEATURE"", json.getBytes(""UTF-8""));\n                latch.countDown();\n            } catch (Exception e) {\n                e.printStackTrace();\n            }\n        }\n    }).start();\n    latch.await(2, TimeUnit.SECONDS);\n    Thread.sleep(25);\n    loadedFeatureState = stateRepository.getFeatureState(TestFeature.FEATURE);\n    assertThat(reflectionEquals(externallySetState, loadedFeatureState), is(true));\n}']",sleep;Thread;user;await;SECONDS;Unit;UTF;get;Down;Feature,7.450580596923828e-09;5.587935447692871e-09;2.7939677238464355e-09;2.2118911147117615e-09;2.2118911147117615e-09;1.6298145055770874e-09;1.3969838619232178e-09;1.3387762010097504e-09;1.280568540096283e-09;1.2223608791828156e-09,0,0,"[-0.0013897294411435723, -6.852983474731445, -9.448358535766602, -8.817118644714355, -9.192632675170898, -12.504620552062988]",0.9986112117767334
2,"['@Test\npublic void testLookupReference() throws Exception {\n    final Name name = new CompositeName(""test"");\n    final Reference reference = new Reference(String.class.getName(), new StringRefAddr(""blah"", ""test""), TestObjectFactory.class.getName(), null);\n    namingStore.bind(name, reference);\n    Object result = namingContext.lookup(name);\n    assertEquals(""test"", result);\n    result = testActionPermission(JndiPermission.ACTION_LOOKUP, namingContext, ""test"");\n    assertEquals(""test"", result);\n}']",Reference;naming;Ref;Composite;naming;Permission;bind;class;lookup;ACTION,3.259629011154175e-09;2.6775524020195007e-09;1.862645149230957e-09;1.862645149230957e-09;1.5133991837501526e-09;1.3969838619232178e-09;9.313225746154785e-10;6.984919309616089e-10;6.984919309616089e-10;4.656612873077393e-10,4,4,"[-8.598877906799316, -10.552818298339844, -8.59218978881836, -7.6091389656066895, -0.0009536962606944144, -9.69997501373291]",0.9990467429161072
2,"['@Test\npublic void playbackRate() throws Exception {\n    final int toleranceMs = 1000;\n    Future<PlayerResult> setSurfaceFuture = mPlayer.setSurface(\n    mActivity.getSurfaceHolder().getSurface());\n    Future<PlayerResult> prepareFuture = mPlayer.prepare();\n    assertFutureSuccess(setSurfaceFuture);\n    assertFutureSuccess(prepareFuture);\n    float[] rates = {0.25f, 0.5f, 1.0f, 2.0f};\n    for (float playbackRate : rates) {\n        Future<PlayerResult> seekFuture = mPlayer.seekTo(0, MediaPlayer.SEEK_PREVIOUS_SYNC);\n        Thread.sleep(1000);\n        int playTime = 4000;\n        int privState = mPlayer.getPlayerState();\n        Future<PlayerResult> setParamsFuture = mPlayer.setPlaybackParams(\n        new PlaybackParams.Builder().setSpeed(playbackRate).build());\n        assertFutureSuccess(seekFuture);\n        assertFutureSuccess(setParamsFuture);\n        assertEquals(""setPlaybackParams() should not change player state. ""\n        + mPlayer.getPlayerState(), privState, mPlayer.getPlayerState());\n        Future<PlayerResult> playFuture = mPlayer.play();\n        Thread.sleep(playTime);\n        PlaybackParams pbp = mPlayer.getPlaybackParams();\n        assertEquals(playbackRate, pbp.getSpeed(), FLOAT_TOLERANCE);\n        assertEquals(""The player should still be playing"",\n        MediaPlayer.PLAYER_STATE_PLAYING, mPlayer.getPlayerState());\n        long playedMediaDurationMs = mPlayer.getCurrentPosition();\n        long expectedPosition = (long) (playTime * playbackRate);\n        int diff = (int) Math.abs(playedMediaDurationMs - expectedPosition);\n        if (diff > toleranceMs) {\n            fail(""Media player had error in playback rate "" + playbackRate\n            + "". expected position after playing "" + playTime\n            + "" was "" + expectedPosition + "", but actually "" + playedMediaDurationMs);\n        }\n        assertFutureSuccess(playFuture);\n        assertFutureSuccess(mPlayer.pause());\n        pbp = mPlayer.getPlaybackParams();\n        assertEquals(""pause() should not change the playback rate property."",\n        playbackRate, pbp.getSpeed(), FLOAT_TOLERANCE);\n    }\n    mPlayer.reset();\n}']",sleep;Thread;Result;Future;Success;prepare;Success;Future;SEE;played,1.862645149230957e-09;9.313225746154785e-10;7.712515071034431e-10;6.984919309616089e-10;6.984919309616089e-10;6.693881005048752e-10;6.402842700481415e-10;5.820766091346741e-10;4.656612873077393e-10;4.656612873077393e-10,0,0,"[-0.0010487301042303443, -7.2931084632873535, -9.318947792053223, -8.795489311218262, -9.003519058227539, -12.470664024353027]",0.9989519119262695
2,"['@Test\npublic void testListNameNotFound() throws Exception {\n    try {\n        namingContext.list(new CompositeName(""test""));\n        fail(""Should have thrown and NameNotFoundException"");\n    } catch (NameNotFoundException expected) {\n    }\n    try {\n        testActionPermission(JndiPermission.ACTION_LIST, namingContext, ""test"");\n        fail(""Should have thrown and NameNotFoundException with appropriate permissions"");\n    } catch (NameNotFoundException expected) {\n    }\n}']",Permission;Composite;catch;naming;appropriate;permissions;and;naming;Name;Found,2.3283064365386963e-09;2.3283064365386963e-09;1.8044374883174896e-09;1.5133991837501526e-09;1.3969838619232178e-09;1.1641532182693481e-09;9.313225746154785e-10;8.149072527885437e-10;6.402842700481415e-10;6.402842700481415e-10,4,4,"[-8.536600112915039, -10.491947174072266, -8.481371879577637, -7.817677021026611, -0.000897957943379879, -9.659021377563477]",0.9991024732589722
2,"['@Test\npublic void outerInnerErrorRace() {\n    for (int i = 0; i < 500; i++) {\n        List<Throwable> errors = TestHelper.trackPluginErrors();\n        try {\n            final PublishSubject<Integer> ps1 = PublishSubject.create();\n            final PublishSubject<Integer> ps2 = PublishSubject.create();\n            ps1.switchMap(new Function<Integer, ObservableSource<Integer>>() {\n                @Override\n                public ObservableSource<Integer> apply(Integer v) throws Exception {\n                    if (v == 1) {\n                        return ps2;\n                    }\n                    return Observable.never();\n                }\n            })\n            .test();\n            final TestException ex1 = new TestException();\n            Runnable r1 = new Runnable() {\n                @Override\n                public void run() {\n                    ps1.onError(ex1);\n                }\n            };\n            final TestException ex2 = new TestException();\n            Runnable r2 = new Runnable() {\n                @Override\n                public void run() {\n                    ps2.onError(ex2);\n                }\n            };\n            TestHelper.race(r1, r2);\n            for (Throwable e : errors) {\n                assertTrue(e.toString(), e instanceof TestException);\n            }\n        } finally {\n            RxJavaPlugins.reset();\n        }\n    }\n}']",Observable;return;Throwable;never;Observable;Inner;track;new;List;Source,2.3283064365386963e-09;8.440110832452774e-10;7.566995918750763e-10;7.566995918750763e-10;5.820766091346741e-10;4.94765117764473e-10;4.656612873077393e-10;3.2014213502407074e-10;2.9103830456733704e-10;2.473825588822365e-10,1,1,"[-8.251276016235352, -0.0006049233488738537, -8.594645500183105, -9.484763145446777, -11.538917541503906, -9.526857376098633]",0.9993952512741089
2,"['@Test\npublic void createdWorkerThreadsShouldContainConnectorName() throws Exception\n{\n    AtomicInteger processNextBatchCount = new AtomicInteger();\n    AtomicReference<Thread> poolThread = new AtomicReference<>();\n    AtomicReference<String> poolThreadName = new AtomicReference<>();\n    String id = UUID.randomUUID().toString();\n    BoltConnection connection = newConnection( id );\n    when( connection.processNextBatch() ).thenAnswer( inv ->\n    {\n        poolThread.set( Thread.currentThread() );\n        poolThreadName.set( Thread.currentThread().getName() );\n        processNextBatchCount.incrementAndGet();\n        return true;\n    } );\n    boltScheduler.start();\n    boltScheduler.created( connection );\n    boltScheduler.enqueued( connection, Jobs.noop() );\n    Predicates.await( () -> processNextBatchCount.get() > 0, 1, MINUTES );\n    assertThat( poolThread.get().getName(), not( equalTo( poolThreadName.get() ) ) );\n    assertThat( poolThread.get().getName(), containsString( String.format( ""[%s]"", CONNECTOR_KEY ) ) );\n    assertThat( poolThread.get().getName(), not( containsString( String.format( ""[%s]"", connection.remoteAddress() ) ) ) );\n}']",Predicates;inv;when;Answer;MINUTES;get;That;That;Reference;noop,6.984919309616089e-09;5.587935447692871e-09;5.587935447692871e-09;5.587935447692871e-09;5.471520125865936e-09;5.3551048040390015e-09;3.259629011154175e-09;3.026798367500305e-09;2.561137080192566e-09;2.3865140974521637e-09,1,1,"[-8.139203071594238, -0.0005639393348246813, -8.77837085723877, -9.695574760437012, -11.773089408874512, -9.931032180786133]",0.99943608045578
2,"['@Test\nvoid nullAndObjectValuesInMap() {\n    Map<String, Object> queryParams = new HashMap<>();\n    queryParams.put(""foo"", null);\n    queryParams.put(""baz"", ""qux"");\n    Unirest.get(GET).queryString(queryParams).asObject(RequestCapture.class).getBody().assertParam(""foo"", """").assertParam(""baz"", ""qux"").assertQueryString(""foo&baz=qux"");\n}']",Capture;null;Request;Param;Object;put;qu;foo;query;new,1.3969838619232178e-09;1.1059455573558807e-09;9.313225746154785e-10;8.731149137020111e-10;8.731149137020111e-10;6.402842700481415e-10;4.656612873077393e-10;3.7834979593753815e-10;3.4924596548080444e-10;3.4924596548080444e-10,3,3,"[-9.322222709655762, -9.952167510986328, -8.217373847961426, -0.0007247682078741491, -8.161231994628906, -10.348608016967773]",0.9992755055427551
2,"['@Test\npublic void testInterruption() throws InterruptedException {\n    OneTimeWorkRequest work = new OneTimeWorkRequest.Builder(TestWorker.class).build();\n    insertWork(work);\n    WorkerWrapper workerWrapper =\n    createBuilder(work.getStringId())\n    .withSchedulers(Collections.singletonList(mMockScheduler))\n    .build();\n    FutureListener listener = createAndAddFutureListener(workerWrapper);\n    Executors.newSingleThreadExecutor().submit(workerWrapper);\n    workerWrapper.interrupt();\n    Thread.sleep(6000L);\n    assertThat(listener.mResult, is(true));\n}']",Executors;Result;worker;sleep;That;Work;Listener;worker;worker;with,1.949956640601158e-09;1.3969838619232178e-09;9.313225746154785e-10;9.313225746154785e-10;8.149072527885437e-10;6.984919309616089e-10;5.820766091346741e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10,0,0,"[-0.001073261140845716, -7.44989538192749, -9.135714530944824, -8.565459251403809, -8.578206062316895, -12.262490272521973]",0.9989272952079773
2,"['@Test\npublic void serverStatusUnthrottledIfJournalUtilizationIsLowerThanThreshold() throws Exception {\n    serverStatus.throttle();\n    final Size segmentSize = Size.kilobytes(1L);\n    final KafkaJournal journal = new KafkaJournal(journalDirectory, scheduler, segmentSize, Duration.standardSeconds(1L), Size.kilobytes(4L), Duration.standardSeconds(1L), 1000000, Duration.standardSeconds(1L), 90, new MetricRegistry(), serverStatus);\n    journal.flushDirtyLogs();\n    journal.cleanupLogs();\n    assertThat(serverStatus.getLifecycle()).isEqualTo(RUNNING);\n}']",Size;Kafka;kilobytes;Status;journal;Journal;Second;Than;Directory;Registry,2.0489096641540527e-08;1.30385160446167e-08;9.313225746154785e-09;9.313225746154785e-09;8.847564458847046e-09;7.916241884231567e-09;7.450580596923828e-09;3.725290298461914e-09;3.725290298461914e-09;3.725290298461914e-09,2,1,"[-7.0893988609313965, -7.44751501083374, -0.0053258915431797504, -7.186171054840088, -5.863175392150879, -8.125739097595215]",0.9946882724761963
2,"['@Test\npublic void testRemoveSuperColumn() throws IOException, ExecutionException, InterruptedException {\n    Table table = Table.open(""Table1"");\n    ColumnFamilyStore store = table.getColumnFamilyStore(""Super1"");\n    RowMutation rm;\n    rm = new RowMutation(""Table1"", ""key1"");\n    rm.add(""Super1:SC1:Column1"", ""asdf"".getBytes(), 0);\n    rm.apply();\n    store.forceBlockingFlush();\n    rm = new RowMutation(""Table1"", ""key1"");\n    rm.delete(""Super1:SC1"", 1);\n    rm.apply();\n    List<ColumnFamily> families = store.getColumnFamilies(""key1"", ""Super1"", new IdentityFilter());\n    assert families.get(0).getAllColumns().first().getMarkedForDeleteAt() == 1;\n    assert !families.get(1).getAllColumns().first().isMarkedForDelete();\n    ColumnFamily resolved = ColumnFamily.resolve(families);\n    assert resolved.getAllColumns().first().getMarkedForDeleteAt() == 1;\n    Collection<IColumn> subColumns = resolved.getAllColumns().first().getSubColumns();\n    assert subColumns.size() == 1;\n    assert subColumns.iterator().next().timestamp() == 0;\n    assertNull(ColumnFamilyStore.removeDeleted(resolved, Integer.MAX_VALUE));\n}']",delete;utation;apply;Interrupted;Super;Marked;Remove;add;Delete;Flush,1.4901161193847656e-08;3.725290298461914e-09;3.026798367500305e-09;2.561137080192566e-09;2.3283064365386963e-09;2.0954757928848267e-09;1.862645149230957e-09;1.862645149230957e-09;1.6298145055770874e-09;1.6298145055770874e-09,3,0,"[-8.773372650146484, -9.956162452697754, -7.966061115264893, -0.0018068907083943486, -6.708901882171631, -10.23319149017334]",0.9981947541236877
