#Test=1
Token,Attribution,Predicted_class,True_class,Test_Pred_logit,Test_confidence_score
same,-2.3283064e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
e,-2.3283064e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
ran,-2.3283064e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
That,-3.4924597e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
Alive,-3.49246e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
not,-4.0745363e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
is,-4.656613e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
task,-4.656613e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
thread,-4.656613e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
task,-4.656613e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
thread,-6.9849193e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
ran,-6.9849193e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
e,-6.9849193e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
false,-6.9849193e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
assert,-6.9849193e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
Runnable,-6.984919699999999e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
500,-8.1490725e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
assert,-9.313226e-10,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
That,-1.1641532e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
is,-1.3969839e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
thread,-1.3969839e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
assert,-1.3969839e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
assert,-1.6298145e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
Thread,-1.6298145e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
void,-1.6298145e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
thread,-1.6298145e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
true,-1.8044375e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
That,-1.8626451e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
Exception,-1.8626451e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
assert,-2.0954758e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
ran,-2.0954758e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
Thread,-2.3283064e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
1500,-2.3283064e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
e,-2.561137e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
test,-2.7939677e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
That,-2.7939677e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
set,-2.7939677e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
throws,-2.7939677e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
Alive,-3.0267983e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
e,-3.958121e-09,[0],0,"[-0.1303461194038391, -2.567033529281616, -3.7721660137176514, -4.856709957122803, -4.625171184539795, -5.325615882873535]",0.8777914643287659
#Test=3
Token,Attribution,Predicted_class,True_class,Test_Pred_logit,Test_confidence_score
after,5.5879354e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
even,5.5879354e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
remove,5.122274e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
void,5.005859e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
minute,4.656613e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
assert,3.7252903e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
CYCLE,3.72529e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Renew,3.0267983e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
public,2.7939677e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
throws,2.7939677e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Count,2.561137e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
int,2.3283064e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
60,2.3283064e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
i,1.8626451e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
assert,1.8626451e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
test,1.7462298e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
not,1.6298145e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
System,1.6298145e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
test,1.5133992e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
for,1.3969839e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
removed,1.3969839e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Test,1.3969839e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
tfs,1.3969839e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
IOException,1.1641532e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
i,1.1641532e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,1.0477379e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
0,1.0477379e-09,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,9.313226e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
System,8.1490725e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
not,8.1490725e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Action,6.9849193e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,6.9849193e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
renew,5.2386895e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
new,4.656613e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,4.656613e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
renew,3.2014213e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Remove,2.3283064e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
True,2.3283064e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,2.3283064e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
test,1.1641532e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
tfs,5.820770000000004e-11,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
1,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
break,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
not,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
0,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
cancelled,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
tfs,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Token,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Test,0.0,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Renew,-1.1641530000000005e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
File,-1.1641532e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Exception,-2.3283064e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
Renew,-3.492460000000001e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
i,-4.0745363e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
tfs,-4.6566129e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
cancelled,-4.656613e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
add,-5.820766e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
RENEW,-6.9849184e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
True,-6.9849193e-10,[4],0,"[-0.9595876932144165, -3.1493563652038574, -2.60513973236084, -4.070460796356201, -0.7553733587265015, -4.322100639343262]",0.46983522176742554
